,date,PM2.5_24h,CO_24h,SO2,AQI,NO2,PM2.5,O3_24h,SO2_24h,CO,O3,NO2_24h,O3_8h_24h,PM10,O3_8h,PM10_24h
46,201811,68.94121636046455,1.0321805006587617,6.810342708485824,104.61306468323681,57.79008045430146,70.22397352639737,53.987177176352894,6.668590341824037,1.0492126754479356,19.775574947669806,57.25444664031621,23.21521063436454,109.39635270057371,18.937550068569507,104.18884971002844
47,201812,41.923155025328924,0.8556070688067972,7.134033554006378,75.22909082664518,45.72075130234097,42.12036610549456,47.86103904398741,7.016636159231267,0.8515794091677245,26.619030582623715,46.1543454055003,31.01326644621482,85.23676128996534,26.381092928307602,86.12555061182778
48,201901,50.483718036742225,0.9424692780337939,9.039820924296732,76.90120967741935,47.95942639722882,50.678254365855175,55.28349712563422,9.13498168125184,0.9335791720973173,29.13196994910704,48.500670151980636,33.51482771260998,77.75429564461824,28.944408126968607,79.09092223114399
49,201902,50.66902113227811,0.7854880647087557,6.243339798177726,75.14091926035347,33.36142905737723,50.660680112926805,75.23608833781095,6.2384424743217455,0.7810253035942089,44.743169036938454,33.34314024179611,48.01981394748282,66.99037127522305,42.78394193384973,69.1429871259549
50,201903,52.78370886619483,0.6300585519423175,5.25147660570171,82.72351382626466,37.63143511013427,51.70393488007522,99.42284105919275,5.340560757680323,0.6194436496636709,58.15321056858575,38.13267743470233,61.80623552529234,80.32326832934957,54.530683420392386,80.83984423856882
51,201904,47.27445286195287,0.5376476266286049,4.368024264382958,83.27204945983297,32.42517887205388,48.011546481899735,118.91831082564777,4.361192083882301,0.537550038427756,67.98683093660902,32.38838932806324,74.26177563680281,92.73106778648369,64.27839134094569,90.9127506953594
52,201905,36.69910403119554,0.5007760635811127,4.020362460509725,69.59139703153002,32.31591909629252,37.0752162077767,164.5210743479677,4.025247035573123,0.5020391414141414,92.52571822251431,32.21648311657954,98.4961381370305,77.70767744980452,86.20973415025836,76.52414059954386
53,201906,38.08894036323241,0.7051770122357939,4.076414489506594,70.31238864945878,26.190845786925596,38.320807696315796,207.95398300937345,4.058134371666981,0.7057577229745422,117.7227002539674,26.36899161881427,123.48120716949379,60.76402334444369,110.6465946734425,59.144123039537796
54,201907,35.85518545578136,0.6488542490852327,2.6369640501301923,64.81836938893589,25.883452722525497,36.636435482420985,187.97336219723903,2.6261301386978175,0.6569919653695337,101.92989397066499,25.513853098592897,107.78009052288807,49.767430713854615,95.1367909240492,48.94871364048667
55,201908,23.110649049429934,0.5690232282950909,2.618046975455984,45.833175005988736,24.694008255749033,23.187214554989797,142.7179771131463,2.62509780006445,0.5602242833275031,75.76238594339469,24.513432370952135,82.4308824629934,36.161975318657156,71.48280234488526,36.34837741118127
56,201909,34.406118649758014,0.66524258813856,2.8665969334168055,62.360072445881954,30.856199105581254,33.971033051076176,178.54105548117164,2.92871349707162,0.6515751140049688,94.03949922858268,30.90818915320151,100.8399673532431,56.184265883710054,88.39125282656575,55.994901461568034
57,201910,,,3.1655308542617537,65.7680142285087,39.43623109582363,39.32341343686134,,,0.668066045796309,35.51664590157375,,,64.7263520612839,,
58,201911,43.67708219618546,0.7943368767906812,4.5423749725516025,74.19817843287954,46.8371498956961,44.1221403802518,43.69538707468055,4.552521684233641,0.7897265303134869,20.336708882736964,47.21733983860343,23.902340193689835,78.55795957766068,19.78309867132331,79.44354452914236
59,201912,43.917256187399936,0.829723693515331,3.9460023623330076,66.84276089848933,45.015373876681736,44.06938435311507,48.30433594653878,3.91465312014488,0.8291774895991236,24.074516830210204,44.76402530447061,28.815841441783764,58.98478297762572,23.376851499787158,58.7085078077408
60,202001,58.175303011418244,0.9400267286005827,6.5124623529334915,80.82955795933297,39.12149352997189,58.54178207564774,64.58979296461257,6.543874711011808,0.9387045308060802,36.582339442611094,39.58902689580745,40.78917080294415,64.7339387870744,35.47045301425607,64.58146940287753
61,202002,61.44255413328688,0.8626832259375364,4.049579850226403,86.41823624172764,25.75678117380703,62.645969029374186,78.90505268199234,4.085952920004645,0.8729620196215022,48.122125244646774,25.658931266689887,52.493617932195505,56.667679203778334,46.97547239637757,56.577016573783816
62,202003,34.36429618768329,0.5006271043771043,3.8018084066471167,59.588679469425436,23.870693833496254,34.593409579315,92.76685266644944,3.774225792874987,0.4900199699833131,59.216254162029465,23.81607744107744,62.026799775791716,51.8085517715558,56.304977191267525,51.8582077495384
63,202004,30.002364992595975,0.38173765455558933,3.6626539855072466,60.65241080795883,21.3787933989655,30.82892385687922,128.85222212720853,3.5595664877594233,0.39116713051685054,84.88037636327039,21.21226919065235,88.17907569634468,66.03838468401626,80.79526423656858,65.38302732593495
64,202005,36.78924235340785,0.600740309830422,3.4818079108051045,66.79224666900421,22.036893744598864,35.887302829014786,150.3166066343661,3.6034273308116225,0.5899259513083146,85.0570651288481,22.43740171703005,89.41818516174229,61.64429355867257,80.71605788567567,62.95924267216343
65,202006,30.98495416117699,0.5601830350607525,3.3847830661689358,68.81269720148343,21.78201077807056,31.282092829171628,200.2607218013468,3.3912343544137027,0.5619350479432,116.23740958803006,21.84766917362026,120.84744107744108,66.14308178838071,109.34977350497728,65.69360086370956
66,202007,39.8695328991174,0.6652319123918001,2.663991776106082,65.71856322441002,19.42303956465071,40.539502522891375,171.50968087254026,2.6813714812925893,0.6706970653236433,100.03025247212658,19.313198605975604,105.09110043279922,46.15847365324925,94.76144164293707,45.72439241645062
67,202008,28.296691140011614,0.6357757890971426,2.587703118137901,49.976318971370695,20.684522911442617,28.190122582601546,155.58086554535535,2.5952262810432516,0.6322817232634904,81.05480402181838,20.632968004023407,86.71846940654797,40.659800944068245,75.95225422174056,40.94517581141003
68,202009,12.291666666666666,0.5482638888888889,2.638888888888889,33.76133417508417,22.0375,13.702853535353535,100.37916666666666,2.6368055555555556,0.5469002525252525,55.87290434102935,21.644444444444446,57.38213804713805,30.25267646705147,51.33005441317941,27.413194444444446
